Timestamp,Username,VideoID,Comment,Date
2025-04-21T17:37:15Z,@Hr.bgenk2045,SzXMacu80o8,Fufufafa,2025-04-21T17:37:15Z
2025-04-21T17:36:50Z,@yuyudhn1337,SzXMacu80o8,numpang dislike,2025-04-21T17:36:50Z
2025-04-21T17:36:38Z,@igrislaw,SzXMacu80o8,tolong pihak @youtube untuk bisa menampilkan jumlah dislike..,2025-04-21T17:36:38Z
2025-04-21T17:36:35Z,@parkjoe6633,SzXMacu80o8,Mencret😂😂😂😂,2025-04-21T17:36:35Z
2025-04-21T17:36:05Z,@antonyongfa3223,SzXMacu80o8,"PISANG DI KARBIT MASI ADA YANG MAKAN…..
MANUSIA DI KARBIT HASIL SEPERTI INI…..
Hampir smua Komen kaya lebih banyak yg menghujat 
Baru Buserr Rp Bilng banyak yg dukung….",2025-04-21T17:36:05Z
2025-04-21T17:35:56Z,@sanc6961,SzXMacu80o8,"sangat terharu saya...
saya cm mau bilang..NDASMU !",2025-04-21T17:35:56Z
2025-04-21T17:35:47Z,@kongkoyabut,SzXMacu80o8,cuma mau liat komenan netizen yg super duper tega banget,2025-04-21T17:35:47Z
2025-04-21T17:35:45Z,@zakaalhasan8312,SzXMacu80o8,Ndongeng fufufafa,2025-04-21T17:35:45Z
2025-04-21T17:35:45Z,@Kisah100,SzXMacu80o8,Mari mampir di kisah kami sepertinya lebih seru banget,2025-04-21T17:36:12Z
2025-04-21T17:35:41Z,@IntrusiveThoughtWin,SzXMacu80o8,"Youtuber kontl, ga akan bisa berkembang lu kalo buat konten kaya gini. Minimal kerja di pemerintahan bro, beli rumah,Beli motor, nikah, lu pikir cukup pake duit dari YouTube. Lu bukan bang Ferry bro",2025-04-21T17:35:41Z
2025-04-21T17:35:37Z,@muhammadfadhil8461,SzXMacu80o8,KLO SAYA GKKN KUAT DENGAR OMONGAN ORG..PASTI GUA NGUNDURIN DIRI AJA...LIHAT KONTEN YG DISLIKE NYA LBH BNYAK DR LIKE ITU AGAK GMN GITU....,2025-04-21T17:35:37Z
2025-04-21T17:35:33Z,@rizoke,SzXMacu80o8,"Kira2 bapak ini pernah gak kepikiran sekali saja, kok mau saja menabrak aturan seenak perut",2025-04-21T17:35:33Z
2025-04-21T17:35:30Z,@anditalazuardi4827,SzXMacu80o8,Ih dislike nya kok diumpetin🤔,2025-04-21T17:35:30Z
2025-04-21T17:35:29Z,@risferizal,SzXMacu80o8,Numpang dislike fufufafa.. Di cariin bapak lo noh.. Ijazah bodong lu tarok dimane??,2025-04-21T17:35:29Z
2025-04-21T17:35:27Z,@daniharuka867,SzXMacu80o8,Beraninya ngomong di rekaman cb di depan mahasiswa apa gak terkencing2,2025-04-21T17:35:27Z
2025-04-21T22:12:49Z,@sunny26_,SzXMacu80o8,Di depan pers aja ngelag2 sambil prengas prenges doang bg🤣🤣🤣,2025-04-21T22:12:49Z
2025-04-21T17:35:02Z,@i_smileceria3337,SzXMacu80o8,"Capek banget denger lu ngomong. Lebih capek liat muka lu
 Tong kosoooong🎉",2025-04-21T17:35:02Z
2025-04-21T17:34:48Z,@abhievasilavich,SzXMacu80o8,Ada tugas baru buat bujer wowo wiwi buat nyebokin fufu fafa nih,2025-04-21T17:34:48Z
2025-04-21T17:34:16Z,@jangankepo5781,SzXMacu80o8,LO OMONG KOSONG ANJIINGGGGG,2025-04-21T17:34:16Z
2025-04-21T17:33:56Z,@zakaalhasan8312,SzXMacu80o8,Muka lu doyot amat buset. Kusem lagi. Mandi ga loooo,2025-04-21T17:33:56Z
2025-04-21T17:33:42Z,@Aril-xn4uv,SzXMacu80o8,"wkwkwk...Kerjamu opo le..? 
Indonesia AMBRUK di rezim mu le le...😅.",2025-04-21T17:33:42Z
2025-04-21T17:33:38Z,@KolamDanAquariumKita,SzXMacu80o8,kayak gini kualitas anak jokowi,2025-04-21T17:33:38Z
2025-04-21T17:33:29Z,@gunawanwawan8405,SzXMacu80o8,Udah paling bener jualan martabak aja di solo,2025-04-21T17:33:29Z
2025-04-21T17:33:26Z,@hujandihutan-y9h,SzXMacu80o8,dasar ga tau malu,2025-04-21T17:33:26Z
2025-04-21T17:33:22Z,@skckoicenter,SzXMacu80o8,Lihat komentar bisa disimpulkan ada wapres gak mutu. 😅,2025-04-21T17:33:22Z
2025-04-21T17:33:19Z,@hadiatsadikin4087,SzXMacu80o8,Siapa yang kesini buat dislike 😂,2025-04-21T17:33:19Z
2025-04-21T17:33:14Z,@TravelAndi-m7b,SzXMacu80o8,Aura kosongnya jelas,2025-04-21T17:33:14Z
2025-04-21T17:33:12Z,@EyeCreator,SzXMacu80o8,Siapa disini cuma singgah lihat comment dan check dislike ?? ngacung euy 😆,2025-04-21T17:33:12Z
2025-04-21T17:32:41Z,@christalenz8011,SzXMacu80o8,"Ngomong apa mas, kumur - kumur ai mulu yah",2025-04-21T17:32:41Z
2025-04-21T17:32:38Z,@muzakkilast6398,SzXMacu80o8,Ngomongin dukung Animasi bangsa tapi Tim-nya dan para Menteri-nya buat Animasi dari AI.... hadehhhhhhh,2025-04-21T17:32:38Z
2025-04-21T17:32:34Z,@marsil99,SzXMacu80o8,Mau muntah rasanya😂,2025-04-21T17:32:34Z
2025-04-21T17:32:33Z,@imampa93,SzXMacu80o8,Kosong kosong,2025-04-21T17:32:33Z
2025-04-21T17:32:27Z,@erzafha1629,SzXMacu80o8,"Asli, kosong itu ada",2025-04-21T17:32:27Z
2025-04-21T17:32:14Z,@irhamha2299,SzXMacu80o8,tekek,2025-04-21T17:32:14Z
2025-04-21T17:32:05Z,@murasakineko2516,SzXMacu80o8,"rasio like dan dislike pada video ini pertanggal 22/4 '25 (4.1k up/48k down), jelas menggambarkan bagaimana respon masyarakat terhadap kinerja anda.",2025-04-21T17:32:05Z
2025-04-21T17:33:54Z,@all_vidsyt,SzXMacu80o8,Liat dislikenya dimana?? Info dong😂😂,2025-04-21T17:33:54Z
2025-04-21T17:32:03Z,@ariefrachman920,SzXMacu80o8,"tolong sadar bang, disni semua bs liat komentar positig vs negatif 😢",2025-04-21T17:32:03Z
2025-04-21T17:31:57Z,@rendi8762,SzXMacu80o8,"Kita adalah faktor utama, kita harus percaya, masa depan ada ditangan kita, bonus demografi harus dimanfaatkan, kita harus percaya. Terus untuk mencapai indonesia yg lebih baik itu gimana caranya? Isinya cuma motivasi2 standar aja",2025-04-21T17:31:57Z
2025-04-21T17:31:56Z,@glathi,SzXMacu80o8,Gw pnasaran ama like nya,2025-04-21T17:31:56Z
2025-04-21T17:31:42Z,@kamutaunggak7451,SzXMacu80o8,"Salah satu bukti Indonesia mengalami kemunduran, dulu Bung Hatta skrg fufufafa",2025-04-21T17:31:42Z
2025-04-21T17:31:42Z,@semestamanagement6461,SzXMacu80o8,Ya Allah semoga masih ada titik terang bagi Bangsa ini untuk punya pemimpin yang lebih baik😢 Saya gamau hujat namun cukup tahu kwalitas wapres hasil aturan Bapak :),2025-04-21T17:31:42Z
2025-04-21T17:31:00Z,@andretarore,SzXMacu80o8,Ko***L,2025-04-21T17:31:00Z
2025-04-21T17:30:41Z,@Rama100394,SzXMacu80o8,"Bonus demografi : 1. ALMAS TSAQIBBIRRU
2. Dst",2025-04-21T17:30:41Z
2025-04-21T17:30:36Z,@teddysabda6153,SzXMacu80o8,Okee.. lalu poin Inti nya dan langkah pemerintah nya apa mas ? Cuma ngasi tau aja ni gitu ?,2025-04-21T17:30:36Z
2025-04-21T17:30:24Z,@tasyasalssabilla2137,SzXMacu80o8,scam,2025-04-21T17:30:24Z
2025-04-21T17:30:21Z,@syifadwimutiah2824,SzXMacu80o8,Plek ketiplek,2025-04-21T17:30:21Z
2025-04-21T17:30:20Z,@tubuhenergi8370,SzXMacu80o8,"Baca teks anak smp juga bisa
Datang ke kampus dan diskusi kalau memang paham demografi",2025-04-21T17:30:20Z
2025-04-21T17:30:13Z,@SandiWijaya-j4u,SzXMacu80o8,Jadi wakil presiden aja oleh bapak ya belagu loh😂😂😂😂😂,2025-04-21T17:30:13Z
2025-04-21T17:30:04Z,@fustca,SzXMacu80o8,ucap juri lomba AI 😂😂😂,2025-04-21T17:30:04Z
2025-04-21T17:30:02Z,@joezenzie9259,SzXMacu80o8,"Dengan keluarkan video ini, bicara tentang bonus demografi, jangan lantas kemudian anda berpikir sudah layak menjadi presiden lho. Jangan lho ya. Please…",2025-04-21T17:30:02Z
2025-04-21T17:29:45Z,@bombiibimboo,SzXMacu80o8,hasil gimmick jedag jedug tiktok 😂,2025-04-21T17:29:45Z
2025-04-21T17:29:42Z,@ZeldaTameni,SzXMacu80o8,Kalo gua malu tuh,2025-04-21T17:29:42Z
2025-04-21T17:29:20Z,@Saitama_Skuy,SzXMacu80o8,🫵😂,2025-04-21T17:29:20Z
2025-04-21T17:29:11Z,@TireBurner,SzXMacu80o8,Wkokwkwo mending nnton Ferry irwandi😂😂😂😂😂,2025-04-21T17:29:11Z
2025-04-21T17:29:07Z,@mozs-er,SzXMacu80o8,"Nepotisme bicara bonus demografi.
Nalarnya pasti gak ada blasss!!! 
Kosong pastinya.

GAK USAH DITONTON.
BIKIN KITA JADI IKUTAN TOLOL.",2025-04-21T17:32:09Z
2025-04-21T17:29:06Z,@ichad_abizzar21,SzXMacu80o8,Kosong bgt anjirrr... Perlu di rukiah ini si,2025-04-21T17:29:06Z
2025-04-21T17:28:52Z,@inayahrasyid6739,SzXMacu80o8,"Yes sekarang waktunya menggali potensi diri, membuat karya semaksimal mungkin, stop wasting time koar2 tak jelas disosmed, come on wake up di lingkungan dan sosial masyarakat.",2025-04-21T17:28:52Z
2025-04-21T17:28:09Z,@KiknaNiyatinia,SzXMacu80o8,Jelek. Gak berbobot. Ee,2025-04-21T17:28:09Z
2025-04-21T17:28:06Z,@artzundi8503,SzXMacu80o8,Dia paham ga ya sama yg di omonginnyaaaa,2025-04-21T17:28:06Z
2025-04-21T17:27:59Z,@ayundasalsabilla-kt4qo,SzXMacu80o8,Loker mas 😢,2025-04-21T17:27:59Z
2025-04-21T17:27:57Z,@brucewine9641,SzXMacu80o8,"diam bran kau ga dia ajak, fokus prompting gambar ai aja sana",2025-04-21T17:27:57Z
2025-04-21T17:27:53Z,@sugharto,SzXMacu80o8,Wapres terbodoh😂,2025-04-21T17:27:53Z
2025-04-21T17:27:37Z,@kartengchannel3940,SzXMacu80o8,Bapak sama anaknya sama saja........,2025-04-21T17:27:37Z
2025-04-21T17:27:25Z,@sunnyy26_,SzXMacu80o8,Gapapa nambah viewers yg penting nambah dislike-nya juga awokawok,2025-04-21T17:27:25Z
2025-04-21T17:27:09Z,@iskaksuprawoko3452,SzXMacu80o8,Ngomong opo kon iku,2025-04-21T17:27:09Z
2025-04-21T17:27:08Z,@_KingofHero_,SzXMacu80o8,"Kata orang, like dan dislike menggambarkan kulitas konten video di YouTube. Sekarang gw paham.",2025-04-21T17:27:08Z
2025-04-21T17:27:04Z,@asmy_chin,SzXMacu80o8,andai dia punya malu pasti aku like,2025-04-21T17:27:04Z
2025-04-21T17:27:04Z,@bangsasha989,SzXMacu80o8,cuma pengen nyari komen yg positif... Susah nemuinnya -__-,2025-04-21T17:27:04Z
2025-04-21T17:27:02Z,@herisriswandi3848,SzXMacu80o8,"Mau bicara 6 menit atau 60 menit,sama² gak ada nilai nya..KOSONG!",2025-04-21T17:27:02Z
2025-04-21T17:26:54Z,@muhammadikhlashidayatullah3338,SzXMacu80o8,Ada yang maharin prof gegara kasus impor😂,2025-04-21T17:26:54Z
2025-04-21T17:26:51Z,@Juliyanto90s,SzXMacu80o8,Makin membuktikan kepada dunia kalo lo tuh emang gak layak jadi wapres!,2025-04-21T17:26:51Z
2025-04-21T17:26:49Z,@andiwahyu516,SzXMacu80o8,"Bahas tentang udang2 dong pak, proses perubahan undang-undang berapa lama dan seperti apa prosesnya apa dampak perubahan undang2 itu.",2025-04-21T17:26:49Z
2025-04-21T17:26:48Z,@TommyWijaya-ub2gx,SzXMacu80o8,Ngnetot,2025-04-21T17:26:48Z
2025-04-21T17:26:40Z,@ichoyichi4129,SzXMacu80o8,"kalau para pemuda ngikutin saran anda di video ini, bisa dipastikan anda tidak akan menang kemarin ataupun nanti",2025-04-21T17:26:40Z
2025-04-21T17:26:27Z,@didikagusdwiantoro9827,SzXMacu80o8,Njir akun pdip yg dibuzzer dikatain jual pulau gak pernah lo di dislike sebanyak fufufafa,2025-04-21T17:26:27Z
2025-04-21T17:26:26Z,@iwongmistis4592,SzXMacu80o8,"Diri lo banyak kebohongan, malu malu in lo, kapan lo mundur dari wapres, ga pantes jadi wapres lo",2025-04-21T17:27:07Z
2025-04-21T17:26:26Z,@chikayunindra938,SzXMacu80o8,Kosoonngggg🎉,2025-04-21T17:26:26Z
2025-04-21T17:26:12Z,@sphinx082,SzXMacu80o8,oon,2025-04-21T17:26:12Z
2025-04-21T17:26:07Z,@ramsuniverses,SzXMacu80o8,Tidak mengerti dengan apa yg diucapkan. Atau jangan-janga kebalikannya seperti yg bapaknya ucapkan,2025-04-21T17:26:07Z
2025-04-21T17:25:53Z,@WillWillyAndreaz,SzXMacu80o8,gak malu jadi wakil presiden nabrak konstitusi bantuan paman??,2025-04-21T17:25:53Z
2025-04-21T17:25:37Z,@NofriHasanah,SzXMacu80o8,Hahahahahhahahahahhahahahahahaha😂,2025-04-21T17:25:37Z
2025-04-21T17:25:33Z,@joezenzie9259,SzXMacu80o8,"Sound gw mute. Ini momen dimana kita mendapat manfaat justru dari menyimak komen2nya, tentu bukan dari videonya. Dari nyimak komen2nya kita mendapat banyak hiburan & juga mengetahui fakta bahwa warga negeri ini masih banyak yg smart & logis…Alhamdulillah",2025-04-21T17:25:33Z
2025-04-21T17:25:28Z,@MarsukiMNur,SzXMacu80o8,"Jumlah penduduk Indonesia 281 juta, Subscriber 87 ribu, yang like 4 ribu, sisanya kemana?",2025-04-21T17:32:48Z
2025-04-21T17:25:18Z,@tafidsquarpants3566,SzXMacu80o8,"Bonus demografi cuman khayalan kalao dari sekarang ga dibenerin baik-baik. Bangsa ini udah rusak,",2025-04-21T17:25:18Z
2025-04-21T17:25:14Z,@yudiasmandias7371,SzXMacu80o8,2029 ganti wakil presiden jangan anda sampai menjerumuskan bangsa ini kebelakang anda tidak layak pemimpin negara ini dari dayak kalteng,2025-04-21T17:25:14Z
2025-04-21T17:25:12Z,@RGanda666,SzXMacu80o8,Bahkan kecerdasan buatan tidak mampu menutupi kebodohan yang natural.,2025-04-21T17:25:12Z
2025-04-21T17:24:47Z,@bestbefore666,SzXMacu80o8,"biasanya yg kesini pause video, dislike, baca komentar2, report, pergi dan lupakan orang yg ada di video.
isinya ngak ngok ngak ngok.
mission complete",2025-04-21T17:24:47Z
2025-04-21T19:00:46Z,@Sianjengmaling,SzXMacu80o8,"Saya sekali dengan video ini 😂😂😂
Berrti sebagian besar rakyat indonesia pikirannya sama tentang ni mahluk",2025-04-21T19:00:46Z
2025-04-21T19:03:49Z,@onlyahuman-u3k,SzXMacu80o8,nontonlah kasihan wapres udah capek bacain. Isinya bagus kok. Nanti ajakin wapres kita ke kampus  buat diskusi.,2025-04-21T19:03:49Z
2025-04-21T20:30:53Z,@codoikch6952,SzXMacu80o8,Wkwkwk. Bener lagi,2025-04-21T20:30:53Z
2025-04-21T20:35:19Z,@AdeImran,SzXMacu80o8,😂😂😂😂,2025-04-21T20:35:19Z
2025-04-21T20:55:55Z,@getter2160,SzXMacu80o8,Nonton video dengan Speed 2x 😂,2025-04-21T20:55:55Z
2025-04-21T21:30:15Z,@kwokdebbie,SzXMacu80o8,​@@onlyahuman-u3kitu yg di tunggu tunggu 😅😅😅😅,2025-04-21T21:30:15Z
2025-04-22T00:20:27Z,@l_z1478,SzXMacu80o8,"Ga usah susah2 report ,pake ordal kok dia....mana bisa di take down 😂",2025-04-22T00:20:27Z
2025-04-22T01:35:20Z,@ihsanandiyan9073,SzXMacu80o8,wkwk iya lagi iya lagi,2025-04-22T01:35:20Z
2025-04-21T17:24:36Z,@static4104,SzXMacu80o8,Kalian percaya omongan dia?? 😹,2025-04-21T17:24:36Z
2025-04-21T17:24:29Z,@muhammadridhomaulana8226,SzXMacu80o8,Cokkk wapres ndlogok kakean nguntal LL,2025-04-21T17:24:29Z
2025-04-21T17:24:28Z,@ZadYa-v5p,SzXMacu80o8,Kocak Anaknya Mulyono niihh 😂,2025-04-21T17:24:28Z
2025-04-21T17:24:21Z,@ipunkshinoda5931,SzXMacu80o8,"Wapres g bercerita,tiba tiba gak ada manfaat",2025-04-21T17:24:21Z
2025-04-21T17:24:13Z,@zaydnabhan4303,SzXMacu80o8,hadeh ada ada aja gebrakan fufufafa wasweswos ini,2025-04-21T17:24:13Z
2025-04-21T17:24:12Z,@aldimonaldimon4734,SzXMacu80o8,Nih gue tambahin dislike nya,2025-04-21T17:24:12Z
2025-04-21T17:24:10Z,@robbytubillah6748,SzXMacu80o8,Saran aja mas mending banyakin kerja nyata dari pada bikin vidio kek gini🙏,2025-04-21T17:24:10Z
2025-04-21T17:24:10Z,@semestamanagement6461,SzXMacu80o8,Capek ngelike komen akutuh😂😂😂,2025-04-21T17:24:10Z
2025-04-21T17:23:26Z,@Hidayat-d6w,SzXMacu80o8,Cuci muka dulu nak gibran baru tampil,2025-04-21T17:23:26Z
2025-04-21T17:23:24Z,@anakmalam3768,SzXMacu80o8,"jualan gorengan aja bangkrut, mau ngurus negara 😢😢😢",2025-04-21T17:23:24Z
2025-04-21T17:23:23Z,@faizalrahman2891,SzXMacu80o8,keren bgt youtube gada buzzer🎉,2025-04-21T17:23:23Z
2025-04-21T17:23:20Z,@tieratoo,SzXMacu80o8,Ke sini untuk dislike,2025-04-21T17:23:20Z
2025-04-21T17:22:55Z,@Firmansyahiksan,SzXMacu80o8,Kosong,2025-04-21T17:22:55Z
2025-04-21T17:22:26Z,@lidiaerna-r8e,SzXMacu80o8,"kesini cuma buat dislek 👎👎 anak sana bapak ga beda jauh, ditunggu  wawancara bareng mahasiswanya, selama jadi wapres ga pernah gw liat lo buka suara untuk mahasiswa yang lagi keos,",2025-04-21T17:22:26Z
2025-04-21T17:22:16Z,@kaisarbetabara234,SzXMacu80o8,"mau gimanapun, dimataku kau tetaplah fufufafa 😢😢",2025-04-21T17:22:16Z
2025-04-21T17:22:13Z,@muhammadichsan7462,SzXMacu80o8,"Ngaca lu Tong, elu aja jadi Wapres karena kerakusan Bpk elu",2025-04-21T17:22:13Z
2025-04-21T17:22:13Z,@japanpop4179,SzXMacu80o8,"Menonton film jumbo bapak sendiri masif kampanye AI aneh wkwkwkwk, pak sekali” buat video animasi pake org beneran ya jangan nge prompt trus malu sama jumbo",2025-04-21T17:22:13Z
2025-04-21T17:22:08Z,@TommiTirtano,SzXMacu80o8,Aseli,2025-04-21T17:22:08Z
2025-04-21T17:21:26Z,@raihansjahputra4014,SzXMacu80o8,Halah jembod 😹,2025-04-21T17:21:26Z
2025-04-21T17:21:16Z,@iwan9192,SzXMacu80o8,"Ayolah pak, kalau banyak yg kritik harus berbenah, jangan cuma di anggap angin saja pak",2025-04-21T17:21:16Z
2025-04-21T17:21:03Z,@herunugroho6792,SzXMacu80o8,rai gedek kowe bran sumpah!!!,2025-04-21T17:21:03Z
2025-04-21T17:20:47Z,@maududirasyid4737,SzXMacu80o8,KENTUT,2025-04-21T17:20:47Z
2025-04-21T17:20:44Z,@raihancell627,SzXMacu80o8,"Ini siapa... serius nanya...
Kok hboh sekali di jagat medsos...",2025-04-21T17:20:44Z
2025-04-21T17:20:43Z,@affanbasmalah91,SzXMacu80o8,BICARA PEMUDA TAPI PEMUDA TIDAK ADA YG ACAK2 KONSTITUSI DEMI AMBISI PRIBADI.,2025-04-21T17:23:00Z
2025-04-21T17:20:41Z,@DedySuprayogi,SzXMacu80o8,Semangat mas bro Wapres..semoga Semesta Alam menyinari jalan masa depan Nusantara..,2025-04-21T17:20:41Z
2025-04-21T17:20:35Z,@nadhiraakila,SzXMacu80o8,You Are CANCELED,2025-04-21T17:20:35Z
2025-04-21T17:20:27Z,@supriadibernad1460,SzXMacu80o8,"Cariin gua kerja dong Bang, soalnya gak ada orang dalem",2025-04-21T17:20:27Z
2025-04-21T17:20:03Z,@videoanakpintar533,SzXMacu80o8,Komennya kok banyak yg pedes?,2025-04-21T17:20:03Z
2025-04-21T17:19:43Z,@guskevinchannel5206,SzXMacu80o8,"Omong Bonus Demografi, tapi dia sendiri malah jadi wapres karna Bonus MK dan ortunya. 😂😂😂😂",2025-04-21T17:19:43Z
2025-04-21T17:19:35Z,@Assal4m,SzXMacu80o8,Banyakan like di komen daripada di konten nya 😂,2025-04-21T17:19:35Z
2025-04-21T17:19:32Z,@pustakasuara3227,SzXMacu80o8,Cuih,2025-04-21T17:19:32Z
2025-04-21T17:19:27Z,@Wahyunir,SzXMacu80o8,"Ngerti ga ya apa yang dibicarakan itu 😂.. 
Lemes kali kok mas, seriua amat keknya, hati2 hilang konsen nya kalau serius kali kedepan..",2025-04-21T20:04:36Z
2025-04-21T17:19:23Z,@rachmadanwarnuris9375,SzXMacu80o8,Gue kesini karena pingin nyumbang dislike aja sih 😂,2025-04-21T17:19:23Z
2025-04-21T17:19:22Z,@Alexander-n1o5q,SzXMacu80o8,Ogah bgt temenan ma elu coy,2025-04-21T17:19:22Z
2025-04-21T17:19:16Z,@XWZ.studio,SzXMacu80o8,Gua gak ridlo Indonesia dipimpin orang kayak gini dan dari keluarga ini😢,2025-04-21T17:19:16Z
2025-04-21T17:19:11Z,@BintanPackageTour,SzXMacu80o8,Komentar nya negatif semua 😂 .. tanpa bpk anda bukan siapa-siapa..😂😂,2025-04-21T17:19:11Z
2025-04-21T17:18:58Z,@VivoY36-d7b,SzXMacu80o8,Peluang bapak saja yg besar😂😂😂😂,2025-04-21T17:18:58Z
2025-04-21T17:18:53Z,@dwiwanto6609,SzXMacu80o8,Ngomong tok,2025-04-21T17:18:53Z
2025-04-21T17:18:48Z,@aririzwandi2969,SzXMacu80o8,"Coba buat seminar tanya jawab di kampus kampus, tanya jawab sama mahasiswa berani ga,",2025-04-21T17:18:48Z
2025-04-21T17:18:35Z,@doomcat.,SzXMacu80o8,"ngomong apaan si lo aja nepotism baby, inkompeten pula",2025-04-21T17:18:35Z
2025-04-21T17:18:29Z,@pustakasuara3227,SzXMacu80o8,Bangun aja diri lu sendiri ama bapak lu noh kasih tau.,2025-04-21T17:18:29Z
2025-04-21T17:18:17Z,@mulmamul2215,SzXMacu80o8,wok bangun wok mana spreinya,2025-04-21T17:18:17Z
2025-04-21T17:18:14Z,@fiktortv5951,SzXMacu80o8,Saya kesini mau dislike tapi ko ngak bisa ya.,2025-04-21T17:18:14Z
2025-04-21T17:18:09Z,@dobmedoh1013,SzXMacu80o8,Isu lama Bgst😢,2025-04-21T17:18:09Z
2025-04-21T17:17:58Z,@mhdikhsanfazar3074,SzXMacu80o8,"Waduh Mas Diam Aja Udah , Kalau Cakap Pasti Salah .. 
Udh Ikut Aja di Bonceng Pak Prabowo Jangan Lasak Kalii",2025-04-21T17:17:58Z
2025-04-21T17:17:53Z,@jalu-m4f4e,SzXMacu80o8,halaaah bacot,2025-04-21T17:17:53Z
2025-04-21T17:17:33Z,@rakyatindonesia3544,SzXMacu80o8,Ingin menciptakan 19 juta lapangan pekerjaan? Sadar Woy Lu aja di cariin kerjaan sama bapak lu sampai nabrak kontitusi.,2025-04-21T17:17:33Z
2025-04-21T17:17:30Z,@aryhardiansyah854,SzXMacu80o8,wkwk ampuuun dah😂,2025-04-21T17:17:30Z
2025-04-21T17:17:23Z,@dimasrizky8765,SzXMacu80o8,RA MUTU BLAS,2025-04-21T17:17:23Z
2025-04-21T17:17:20Z,@chanceschanges,SzXMacu80o8,"Kalo mau dukung industri animasi Indonesia, kampanye jangan pakai AI mas. Pakai jasa animator. Kalau untuk sekadar upload foto di sosmed pribadi masih wajar pakai AI. Tapi untuk agenda besar pemerintahan atau tujuan komersil sebaiknya dibuat regulasi untuk pakai jasa animator. Hargai dan berdayakan animator2 Indonesia supaya lebih kreatif dan bisa membuka lapangan pekerjaan. AI memang bisa membantu tapi baiknya digunakan untuk hal2 yang gak bisa dilakukan tenaga manusia.",2025-04-21T17:21:12Z
2025-04-21T17:17:16Z,@rahmimfadlisitorus7341,SzXMacu80o8,"Kita harus mampu ini kita harus mampu itu,, 
 Coba bikin sembako murah gaji tinggi ,, dengan cara meningkat kan rupiah terhadap dolar ,, mampu gk kau,, 
 Kalau mampu ,,, mau 100 tahun kedepan kau yg jadi presiden pun tetap aku dukung,,,  👌👌👌👌",2025-04-21T17:17:16Z
2025-04-21T17:16:46Z,@ilhamhambali6642,SzXMacu80o8,maaf teman2 sekedar mengingatkan jangan lupa dislike yaa😊,2025-04-21T17:16:46Z
2025-04-21T17:16:33Z,@indriyanti3586,SzXMacu80o8,Kesini cuma buat dislike doang,2025-04-21T17:16:33Z
2025-04-21T17:16:28Z,@andrizakaria4662,SzXMacu80o8,Ya Allah semoga cepat ada penggantinya,2025-04-21T17:16:28Z
2025-04-21T17:16:25Z,@KeenKash-w7m,SzXMacu80o8,KOSONG,2025-04-21T17:16:25Z
2025-04-21T17:16:23Z,@mampirvillapuncak,SzXMacu80o8,Kesini gara gara lihat di aplikasi X..haha beneran ternyata😂,2025-04-21T17:16:23Z
2025-04-21T17:16:20Z,@Rikqie,SzXMacu80o8,"Bukannya bikin kebijakan malah riding the wave, trilyunan hsilnya begini malu sama bung hatta",2025-04-21T17:16:20Z
2025-04-21T17:16:13Z,@agungfathullah9729,SzXMacu80o8,KOSONG!!!,2025-04-21T17:16:13Z
2025-04-21T17:16:08Z,@ImamSakti-v7e,SzXMacu80o8,TIMNAS U17 MASUK PIALA DUNIA TANPA BANTUAN BAPAK DAN PAMAN,2025-04-21T17:16:08Z
2025-04-21T17:15:58Z,@ametputra7248,SzXMacu80o8,Wapres ko tolol,2025-04-21T17:15:58Z
2025-04-21T17:15:39Z,@Kiastorys,SzXMacu80o8,"gimana mau nasehatin orang lain, loe di cari kerja oleh bapak lu.",2025-04-21T17:15:39Z
2025-04-21T17:15:36Z,@lucknut771,SzXMacu80o8,"Sehat2 pak wapres... Orang2 yg nyinyir kepada Anda semoga lekas di beri hidayah.,. 😊",2025-04-21T17:15:36Z
2025-04-21T17:15:36Z,@RianWahyudi-s3v,SzXMacu80o8,"Fufufafa Otak Kosong,,, lama lama stress sendiri dan jadi gila,,, semoga psikologinya lama lama kena",2025-04-21T17:15:36Z
2025-04-21T17:15:30Z,@AhlanYarastaman,SzXMacu80o8,menentukan apa malih jagain rupiah stabil ajah kaga bisa,2025-04-21T17:15:30Z
2025-04-21T17:15:26Z,@ilhamhambali6642,SzXMacu80o8,"hadehh anak titipan, sekalinya kerja cuman ngebacot gajelas",2025-04-21T17:15:26Z
2025-04-21T17:15:26Z,@urlilkidd,SzXMacu80o8,Pusing liat matanya😂,2025-04-21T17:15:26Z
2025-04-21T17:15:13Z,@ririnfajrina1831,SzXMacu80o8,Saya yakin saya jauh lebih pinter dr orang ini. Tp gapapa yg penting rezeki ku halal,2025-04-21T17:15:13Z
2025-04-21T17:14:57Z,@agungprasetyanto6989,SzXMacu80o8,Belajar membaca bersama kak fufufafa..,2025-04-21T17:14:57Z
2025-04-21T17:14:48Z,@riskisyiam8122,SzXMacu80o8,"kok komennya negatif semua mentang mentang yang ngomong gak punya otak , punya usaha pada bangkrut sampe sampe harus di cariin kerjaan bapak",2025-04-21T17:14:48Z
2025-04-21T17:14:40Z,@YohaneesHutagalung,SzXMacu80o8,Wapres Sampah...koq dislike Hilang,2025-04-21T17:14:40Z
